label,TYPE_ACCELEROMETER_X(Mean),TYPE_ACCELEROMETER_Y(Mean),TYPE_ACCELEROMETER_Z(Mean),TYPE_GYROSCOPE_X(Mean),TYPE_GYROSCOPE_Y(Mean),TYPE_GYROSCOPE_Z(Mean),TYPE_ACCELEROMETER_X(S.D),TYPE_ACCELEROMETER_Y(S.D),TYPE_ACCELEROMETER_Z(S.D),TYPE_GYROSCOPE_X(S.D),TYPE_GYROSCOPE_Y(S.D),TYPE_GYROSCOPE_Z(S.D),TYPE_ACCELEROMETER_X(varience),TYPE_ACCELEROMETER_Y(varience),TYPE_ACCELEROMETER_Z(varience),TYPE_GYROSCOPE_X(varience),TYPE_GYROSCOPE_Y(varience),TYPE_GYROSCOPE_Z(varience)
walking,2.78339052292,9.9156797867,-0.29514464118,-0.19253386744,-0.14194030721,-0.12575378371,2.7449931416879,4.83859178409787,5.0881581065278,2.03820294855807,1.65625260098843,0.689977940105973,7.53498734791363,23.4119704531394,25.8893529170246,4.15427125951079,2.74317267828095,0.476069557832882
walking,2.51321840523,9.464355475,-0.37967161986,-0.23846282712,-0.14533691327,-0.10285339343,2.85229566769622,5.57596745611932,5.19307253672225,2.01179808939238,1.7937454825491,0.711271710779994,8.1355905759586,31.0914130717018,26.9680023716589,4.04733155248285,3.21752285616531,0.5059074465559
walking,2.56970459685,9.2089892473,-0.3027618471,-0.2384201074,-0.11347503505,-0.08027343779,2.97389968673349,5.34878467471052,5.32915384987489,1.96412865635225,1.9812093206776,0.664607550342252,8.84407934675357,28.6094974964181,28.3998807556364,3.85780137870409,3.9251903723398,0.441703195971929
walking,2.78631835039,9.0961894121,-0.21142699593,-0.0542236308,-0.01344604621,-0.15547943064,2.91118533018462,4.79284130596538,5.33620122750896,2.00194968052981,1.98693303378966,0.651718247483537,8.47500002668216,22.9713277841679,28.4750435404681,4.0078025233734,3.94790288076459,0.424736674103013
walking,2.76787047642,9.264636381,-0.11007078951,0.10444488956,0.0183944669,-0.22160644548,2.96669201779471,5.1869394512467,5.16282098098114,2.11438620963781,1.85431742539377,0.665820415107497,8.80126152844684,26.9043408708995,26.654720481659,4.47062904350654,3.43849311411896,0.44331682517392
walking,2.68353394413,9.7037672185,-0.21621154728,0.14807739336,0.048750303,-0.15736999558,2.93051307908823,5.24675271332071,5.08776568396072,2.1147838035969,1.7947248723436,0.65595942362808,8.58790690670715,27.5284140347382,25.8853596548883,4.47231053595578,3.22103736740875,0.430282765446483
walking,2.6574688818,9.6102543466,-0.3936920106,0.18864440917,-0.0047836323,-0.16968536311,2.59491458006023,4.82158657633482,4.76328110249393,1.9702449758663,1.66859565563738,0.588102553590233,6.73358167780918,23.2476971130921,22.6888468613757,3.88186526492638,2.78421146201194,0.345864613539352
walking,2.60940918507,9.5629563846,-0.3604858421,0.23562011547,0.01976165741,-0.20996398931,2.67761700850944,4.76742993579202,5.07143327417902,1.93634063067349,1.76198279394361,0.642333729505566,7.16963284425905,22.7283881926859,25.7194354544501,3.749415037997,3.10458336615334,0.412592620060529
walking,2.48194031727,9.62217404997,-0.33073119634,0.16013641023,0.11652221617,-0.1416259788,2.93644657865961,5.01955337409679,5.33825050877585,2.02239486359612,2.03307866479847,0.707337204073235,8.62271850932176,25.1959160754065,28.4969184944456,4.09008098429997,4.13340885725874,0.500325920266141
walking,2.35968445673,9.29207013124,0.25726807836,0.04601897863,-0.04375915904,-0.10258636577,2.81797633802511,5.01103250884264,4.44789676930953,1.99087327421302,2.07739528532014,0.715367230070462,7.9409906416694,25.1104468046777,19.7837856704341,3.96357639397569,4.31557117147036,0.511750273858686
walking,2.38955811191,9.62857726087,0.4894732663,-0.00780334955,-0.15511017136,-0.1028854365,2.71704142441335,4.76124700384415,4.54845489241429,1.97052339265878,1.88809557018443,0.695653537938607,7.38231410197812,22.6694730316149,20.6884419083275,3.88296244101548,3.56490488215006,0.483933844846501
walking,2.61031372455,10.0275572459,-0.118640149,-0.11992339885,-0.20511932626,-0.1149337765,2.7182191286936,5.0522035767371,5.16667927551791,2.0513720458461,1.80078537330868,0.679085307853633,7.38871523159581,25.5247609807951,26.6945747360662,4.20812727047881,3.2428279607225,0.461156855342663
walking,2.50719604447,9.6589151083,-0.32311401873,-0.17920379576,-0.184312442,-0.13267517003,2.69389841656744,5.3428346635583,5.10929643468522,2.02110928603281,1.87698513236828,0.710226205086874,7.25708867878456,28.5458822421201,26.1049100574871,4.08488274608806,3.52307318713157,0.504421262392102
walking,2.41186218378,9.161048556,-0.4497259593,-0.22855071923,-0.0573776257,-0.09058074814,2.81945148934115,5.18358708151683,5.06814843727591,1.85873074197741,1.88267114955194,0.663203091822747,7.949306700748,26.8695750316682,25.6861285822622,3.45487997117188,3.54445065735522,0.439838341003251
walking,2.60417237491,8.9867577896,-0.58295533617,0.01113433599,0.26644287155,-0.07218780322,3.03978795187597,4.7792159638078,4.70242622698132,1.76382756337922,1.56332406084822,0.590813402844385,9.24031079237033,22.8409052287153,22.1128124202018,3.11108767333629,2.44398211922698,0.349060476980562
walking,2.4195031821,9.4546971238,-0.2604864543,0.53648681108,1.08375396865,-0.25578613462,3.72179497292442,4.52140016014431,4.88479885694493,1.59359826239372,1.47458944222967,0.801137606056717,13.8517578204855,20.443059408153,23.8612598728105,2.53955542190427,2.1744140231352,0.641821463838288
walking,2.1767053187,9.6639912378,-0.13977782249,0.68076782532,1.29987640542,-0.34304046835,3.72287845762755,4.20938730246839,5.06704147874513,1.581242253391,1.46649879916523,0.762908161669071,13.8598240102673,17.7189414621821,25.6749093473236,2.50032706390905,2.15061872795306,0.582028863141282
walking,2.36254089015,9.6593435449,-0.42561279675,0.4510162356,0.64632873742,-0.18492736757,2.61355733628806,4.36789286573084,4.83883530052997,1.75052460107409,1.5635232106614,0.639274127465449,6.83068195006513,19.0784880865024,23.414327065655,3.0643363789656,2.44460483027692,0.408671410046712
walking,2.39762756532,9.6035655559,0.08892821239,0.108097836,0.10832977111,-0.10454101369,2.38359898483119,4.81674506497126,4.68743726160702,1.86016035494091,1.85599912990101,0.707020879184393,5.68154412048828,23.201033020925,21.9720680815019,3.46019654609391,3.44473277019332,0.499878523602673
walking,2.29046325114,9.4612610261,0.52696411635,-0.0428909286,-0.17846985005,-0.1336685126,2.85182942380447,4.94451264546018,4.7919855416371,1.96219829537428,1.96811014124395,0.670105113766015,8.13293106247697,24.4482053011156,22.963125431259,3.85022215036974,3.87345752806729,0.449040863495364
walking,2.57203734311,9.8802241701,-0.0970739713,-0.08202667334,-0.21099395205,-0.12216491304,2.87373295957899,4.82553191227391,5.20454519157335,1.96814712831225,1.89679772397649,0.643698324353958,8.25834112297062,23.2857582363739,27.0872906511292,3.87360311868375,3.59784160568241,0.414347532776093
walking,2.49846008198,9.7784216382,-0.3903832988,-0.26462097896,-0.18251800219,-0.1068588265,2.72483393022298,5.16326799791867,5.28017654620882,1.90366263024375,1.9200120746729,0.64855872576452,7.42471994729442,26.659336418331,27.8802643591337,3.62393140978656,3.68644636688975,0.420628420765298
walking,2.32124146277,9.3198014732,-0.3576770139,-0.2612457365,-0.15751342764,-0.08594513058,2.82691714752118,5.39457461213678,5.39009044287152,1.87923342904861,2.0360031513378,0.643675561905267,7.99146055894926,29.1014352459107,29.0530749823349,3.53151828085378,4.14530883225744,0.414318228994062
walking,2.46249268478,9.0624119636,-0.4920251659,-0.10276947724,0.00632477246,-0.10912322898,2.84825994201788,4.99293972464805,5.19251939276295,1.91835189912981,1.95859363981555,0.605776640960064,8.11258469730372,24.9294470939685,26.9622576442193,3.68007400889496,3.83608904592592,0.366965338732859
walking,2.52233521165,8.9880372663,-0.3277081289,0.01445617474,0.01618347892,-0.14124145419,2.67585854946606,5.26933775647623,5.13562315693041,1.99385273077627,1.85291039938624,0.633498144525838,7.16021897675063,27.765920391826,26.3746252099998,3.97544871202399,3.43327694815368,0.40131989911768
walking,2.6135510336,9.4240557925,-0.313473508,0.031268316,-0.04536132118,-0.16451568679,2.64178853785306,5.52476154310573,5.26322384421512,2.01762225643011,1.8822792375692,0.633812255769706,6.97904667873182,30.52299010818,27.7015252343146,4.07079956964212,3.5429751281841,0.401717975563883
walking,2.48965271352,9.8391568237,-0.3592480299,0.10226593562,0.1159881585,-0.10442352532,2.70142584800126,5.20780023584561,5.21406530615448,1.93519354713508,1.84059690228191,0.598419328931689,7.29770161224933,27.1211832964736,27.1864770168439,3.74497406487326,3.38779695668976,0.358105693239053
walking,2.34264099238,9.4974247983,-0.0949792399,0.13983154072,0.08671111764,-0.10288543881,2.56101375681531,5.2282813198807,4.86340996749332,1.9082011482359,1.66186717534157,0.584772808020912,6.55879146259726,27.3349255598135,23.6527565119134,3.64123162212881,2.76180250847777,0.341959237000662
walking,2.47613221386,9.4098211839,-0.2235431056,0.1742889364,0.08464966219,-0.15613097821,2.54009561606687,5.12385259953518,4.86561718907821,1.85228662301566,1.6241457016655,0.614019429083085,6.45208573876214,26.2538654617635,23.6742306306534,3.43096573380275,2.63784926023853,0.377019859291517
walking,2.37479982054,9.6378309715,-0.2507031363,0.0694641109,0.10589447773,-0.13313445836,2.64580229283788,4.94024327184389,5.05341805135474,1.92221049491664,1.7944716935778,0.631822816035129,7.00026977278618,24.4060035849988,25.5370340017579,3.69489318676767,3.22012865905198,0.39920007086256
walking,2.20019958846,9.3692060826,0.34172363037,-0.05183105298,-0.07142333496,-0.12559356835,2.65609605962779,5.12283512849479,4.53211415210443,2.00172182621295,1.88032583005091,0.641476005271843,7.05484627797029,26.2434397537402,20.5400586877052,4.0068902695373,3.53562522715664,0.411491465339521
walking,2.3709674119,9.7576112296,0.21803955001,-0.0445892306,-0.13319244501,-0.08347778444,2.61086553970143,4.99689624060615,4.67184888381555,1.90860957582008,1.72665977418566,0.651038609952229,6.81661886640046,24.9689720393838,21.8261719932086,3.64279051291212,2.98135397579087,0.42385127164853
walking,2.54559142612,10.015762473,-0.40954528736,-0.13509063362,-0.12732849177,-0.12812500008,2.77760243636866,5.09703065045444,5.22147747048018,1.9480131409494,1.78992640358347,0.638455028483295,7.7150752945211,25.979721451672,27.2638269747321,3.79475519731156,3.20383653024524,0.407624823395605
walking,2.3877490189,9.4333511027,-0.42708862737,-0.221084598,-0.133747861,-0.15918578996,2.77967548543397,5.36110124657839,5.24420880571269,1.87791439317674,2.02297638523493,0.655537046663404,7.72659580432258,28.7414065760643,27.5017259979146,3.52656246810036,4.09243345521819,0.429728819548178
walking,2.34647339955,9.1244027594,-0.36598450927,-0.23696746908,-0.0493667587,-0.1026718144,2.54318749253789,5.225799155464,5.1143329864139,1.79312726720666,2.08217390541395,0.657953754966866,6.46780262220118,27.3089768132482,26.1564018959213,3.21530539640002,4.33544817238677,0.432903143674999
walking,2.54414535779,9.012150404,-0.2352426256,-0.027702327,0.16482238482,-0.13040008646,2.60075718963948,5.26831150402505,5.29539425097494,1.9749657460117,1.99439729668993,0.629160402390355,6.76393795946143,27.7551061034427,28.0412002732585,3.90048969791956,3.9776205770441,0.395842811935993
walking,2.61836531236,9.2577451526,-0.3064157184,0.12815704626,0.14381255423,-0.19263916098,2.76140690783503,5.63730324916519,5.38081935248466,2.05536874695284,1.94957441231651,0.622043164607396,7.62536811063901,31.7791879230484,28.9532169040734,4.22454068595049,3.80084038915927,0.386937698634785
walking,2.55827879842,9.81089585298,-0.46024719374,0.13027191463,0.15844573241,-0.13207702602,2.9144520462236,5.51115937587261,5.18219755704741,2.00729453609383,1.89732700226382,0.561757820825607,8.49403072973695,30.3728776662686,26.8551715202681,4.02923135463213,3.59984975351939,0.315571849258735
walking,2.45320922992,9.69709628748,-0.37652954844,0.19960327005,0.1302902246,-0.12778320404,2.90546953728713,5.2932318795012,5.03132813684087,2.00743223357928,1.77974797879934,0.509904969499753,8.44175323210351,28.0183037301678,25.3142628205666,4.02978417241309,3.16750286804033,0.260003077920544
walking,2.47734618772,9.53510606977,-0.4145678716,0.28121795504,0.06506042948,-0.17871093843,2.94318769815489,5.27260169980685,5.14840533548346,1.93452488034314,1.77900503274966,0.567977727985807,8.6623538265703,27.8003286848061,26.5060774984346,3.74238651266662,3.16485890654861,0.32259869948792
walking,2.24021362188,9.63241563447,-0.2973107978,0.13712921186,0.07535705207,-0.13793029579,2.6363287205756,5.09794401983306,5.22723878362346,1.94874093067048,1.89315373714733,0.644093872638105,6.95022912293176,25.9890332293516,27.3240253010172,3.79759121487045,3.58403107247491,0.414856916769952
